,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
8426,2024,ARI,OL,G,76.0,RES,Will Hernandez,William,Hernandez,1995-09-02,75.0,327,Texas-El Paso,00-0034346,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbedq9brtbugivnybr3v",,12,REG,R01,Will,HER365408,46103,32004845-5236-5408-7dc7-59455fdc2c9d,2018,2018.0,NYG,34.0,29.229
8427,2024,ARI,OL,G,76.0,RES,Will Hernandez,William,Hernandez,1995-09-02,75.0,327,Texas-El Paso,00-0034346,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbedq9brtbugivnybr3v",,15,REG,R01,Will,HER365408,46103,32004845-5236-5408-7dc7-59455fdc2c9d,2018,2018.0,NYG,34.0,29.287
8428,2024,ARI,OL,G,76.0,RES,Will Hernandez,William,Hernandez,1995-09-02,75.0,327,Texas-El Paso,00-0034346,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbedq9brtbugivnybr3v",,9,REG,R01,Will,HER365408,46103,32004845-5236-5408-7dc7-59455fdc2c9d,2018,2018.0,NYG,34.0,29.172
8429,2024,ARI,OL,G,76.0,ACT,Will Hernandez,William,Hernandez,1995-09-02,75.0,327,Texas-El Paso,00-0034346,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbedq9brtbugivnybr3v",G,5,REG,A01,Will,HER365408,46103,32004845-5236-5408-7dc7-59455fdc2c9d,2018,2018.0,NYG,34.0,29.095
8430,2024,ARI,OL,G,76.0,ACT,Will Hernandez,William,Hernandez,1995-09-02,75.0,327,Texas-El Paso,00-0034346,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbedq9brtbugivnybr3v",G,1,REG,A01,Will,HER365408,46103,32004845-5236-5408-7dc7-59455fdc2c9d,2018,2018.0,NYG,34.0,29.018
8774,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,9,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.613
8775,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,1,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.46
8776,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,16,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.747
8777,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,15,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.728
8778,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,17,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.764
8779,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,2,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.479
8780,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,12,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.671
8781,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,14,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.709
8782,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,18,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.786
8783,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,8,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.594
8784,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,3,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.498
8785,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,5,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.537
8786,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,6,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.556
8787,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,7,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.578
8788,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,10,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.632
8789,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,4,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.517
8790,2024,ARI,LB,ILB,7.0,ACT,Kyzir White,Kyzir,White,1996-03-24,74.0,216,West Virginia,00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5sjtcxydtaszz7yeyqw",MLB,13,REG,A01,Kyzir,WHI315792,46188,32005748-4931-5792-e58b-62a006e6dd4e,2018,2018.0,LAC,119.0,28.69
8930,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,15,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.252
8931,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,13,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.214
8932,2024,ARI,DL,DT,92.0,ACT,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",INTERIOR_LINE,5,REG,A01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.06
8933,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,10,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.156
8934,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,16,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.271
8935,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,9,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.137
8936,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,12,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.194
8937,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,7,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.101
8938,2024,ARI,DL,DT,92.0,ACT,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",INTERIOR_LINE,1,REG,A01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,27.984
8939,2024,ARI,DL,DT,92.0,ACT,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",INTERIOR_LINE,2,REG,A01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.003
8940,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,18,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.309
8941,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,14,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.233
8942,2024,ARI,DL,DT,92.0,ACT,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",INTERIOR_LINE,4,REG,A01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.041
8943,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,17,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.287
8944,2024,ARI,DL,DT,92.0,RES,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",,8,REG,R01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.118
8945,2024,ARI,DL,DT,92.0,ACT,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",INTERIOR_LINE,6,REG,A01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.079
8946,2024,ARI,DL,DT,92.0,ACT,Bilal Nichols,Bilal,Nichols,1996-09-14,75.0,313,Delaware,00-0034387,3117922,0a6c2bfc-19a4-47f9-ba60-74265af6e947,31115,12711,28451,NichBi00,19930,5302,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8va3bsudtb0lgwktt5t",INTERIOR_LINE,3,REG,A01,Bilal,NIC157723,46214,32004e49-4315-7723-15af-9c11ab40ab57,2018,2018.0,CHI,145.0,28.022
9216,2024,ARI,DB,CB,27.0,DEV,Keion Crossen,Keion,Crossen,1996-04-17,70.0,185,Western Carolina,00-0034435,3117135,ce0badde-28c3-45ce-a6f4-e2f82ef129f8,31213,13012,49454,CrosKe00,20070,5317,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ocvxmo4ggct27fv9dn8x",,7,REG,P07,Keion,CRO502501,46312,32004352-4f50-2501-1da3-402eafbc87d8,2018,2018.0,NE,243.0,28.512
9217,2024,ARI,DB,CB,27.0,DEV,Keion Crossen,Keion,Crossen,1996-04-17,70.0,185,Western Carolina,00-0034435,3117135,ce0badde-28c3-45ce-a6f4-e2f82ef129f8,31213,13012,49454,CrosKe00,20070,5317,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ocvxmo4ggct27fv9dn8x",,8,REG,P07,Keion,CRO502501,46312,32004352-4f50-2501-1da3-402eafbc87d8,2018,2018.0,NE,243.0,28.528
9361,2024,ARI,LB,OLB,45.0,ACT,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",EDGE,1,REG,A01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.084
9362,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,17,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.387
9363,2024,ARI,LB,OLB,45.0,ACT,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",EDGE,2,REG,A01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.103
9364,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,18,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.409
9365,2024,ARI,LB,OLB,45.0,ACT,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",EDGE,3,REG,A01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.122
9366,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,9,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.237
9367,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,16,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.371
9368,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,15,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.352
9369,2024,ARI,LB,OLB,45.0,ACT,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",EDGE,7,REG,A01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.201
9370,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,14,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.333
9371,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,8,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.218
9372,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,12,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.294
9373,2024,ARI,LB,OLB,45.0,ACT,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",EDGE,4,REG,A01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.141
9374,2024,ARI,LB,OLB,45.0,ACT,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",EDGE,6,REG,A01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.179
9375,2024,ARI,LB,OLB,45.0,ACT,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",EDGE,5,REG,A01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.16
9376,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,13,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.313
9377,2024,ARI,LB,OLB,45.0,RES,Dennis Gardeck,Dennis,Gardeck,1994-08-09,72.0,232,Sioux Falls,00-0034473,4334300,48700b7b-210c-4ced-9c57-3e21162e7752,31299,13210,66928,,20085,5158,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn",,10,REG,R01,Dennis,GAR121450,46657,32004741-5212-1450-fa3a-1b30e8e4d1dd,2018,2018.0,,,30.256
9452,2024,ARI,OL,C,62.0,ACT,Evan Brown,Evan,Brown,1996-09-16,75.0,302,Southern Methodist,00-0034495,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8dqjwzxk3bouggbrdtg",G,7,REG,A01,Evan,BRO430637,46679,32004252-4f43-0637-2be4-bec510785c52,2018,2018.0,,,28.096
